3239906	第44条军规 Catch .44	89.5	4.5	{"_id":"3239906","aka":["致命任务"],"casts":[{"id":"search","name":"Maggie Grace"},{"id":"1058055","name":"玛琳·阿克曼"},{"id":"1270653","name":"Reila Aphrodite"},{"id":"1001631","name":"凯文·贝尔德"},{"id":"1010509","name":"布鲁斯·威利斯"},{"id":"1053567","name":"福里斯特·惠特克"},{"id":"search","name":"黛博拉·安沃尔 Deborah Ann Woll"}],"countries":["美国"],"directors":[{"id":"1041519","name":"艾伦·哈维"}],"douban_site":"","duration":"93","episodes":"","genres":["剧情","惊悚","犯罪","西部"],"imdb":"tt1886493","languages":["英语"],"poster":"https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1399785939.webp","price":89.5,"pubdate":"[\"2011-12-09\"]","rating":{"average":"4.5","rating_people":"3827","stars":["1.5","5.5","29.1","42.7","21.2"]},"season_count":"","site":"","summary":"三个好朋友被他们的老板派到到一个偏远的小饭馆去阻止一起毒品交易，他们想也没想就上路了。可是当他们到了地方，完成了工作，却发现自己已经走进了老板设下的圈套。而事情也绝非是看上去那么简单。","title":"第44条军规 Catch .44","writers":[{"id":"1041519","name":"艾伦·哈维"}],"year":"2011"}
1303010	蒙娜丽莎的微笑 Mona Lisa Smile	82.6	7.7	{"_id":"1303010","aka":["蒙罗丽莎的微笑"],"casts":[{"id":"1054532","name":"朱莉娅·罗伯茨"},{"id":"1054429","name":"克斯汀·邓斯特"},{"id":"1000001","name":"朱丽娅·斯蒂尔斯"},{"id":"1027775","name":"玛吉·吉伦哈尔"},{"id":"1017930","name":"金妮弗·古德温"},{"id":"1027173","name":"多米尼克·威斯特"},{"id":"1025195","name":"马西娅·盖伊·哈登"},{"id":"1010536","name":"托弗·戈瑞斯"}],"countries":["美国"],"directors":[{"id":"1002709","name":"迈克·内威尔"}],"douban_site":"","duration":"117","episodes":"","genres":["剧情","爱情"],"imdb":"tt0304415","languages":["英语","意大利语"],"poster":"https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p701334998.jpg","price":82.6,"pubdate":"[\"2004-02-12(中国大陆)\",\"2003-12-19(美国)\"]","rating":{"average":"7.7","rating_people":"35723","stars":["20.1","48.3","29.2","2.2","0.3"]},"season_count":"","site":"","summary":"1950年代，美国女性的社会地位表面看来有了明显提高，然而在如威斯理般著名的女子大学里，教师们教授学生，仍是一切围绕将来的好姻缘打转，并不鼓励她们主动获取自己感兴趣的知识，也不注重培养她们的心里素质。美丽成熟的凯瑟琳（朱莉娅·罗伯茨JuliaRoberts饰）大学毕业，怀揣理想和热情来到该学校担任艺术史教师时，便因想散播自由的种子碰壁连连。\n然而因为风趣、率直、热情、渊博，凯瑟琳很快赢得了学生们的喜爱，她的几个学生，想同男孩一样干出一番事业的琼（朱丽娅·斯蒂尔斯JuliaStiles饰）、活泼好动的丽薇（玛吉·吉伦哈尔MaggieGyllenhaal饰）等，也慢慢地展露出真性情。然而，另一名学生贝蒂（克斯汀·邓斯特KirstenDunst饰）要结婚的消息，又将自由浪漫的氛围打破。","title":"蒙娜丽莎的微笑 Mona Lisa Smile","writers":[{"id":"search","name":"Lawrence Konner"},{"id":"search","name":"Mark Rosenthal"}],"year":"2003"}
1771061	不再沉默 Speak	59.3	7.7	{"_id":"1771061","aka":["诉说"],"casts":[{"id":"1012533","name":"克里斯汀·斯图尔特"},{"id":"1040536","name":"伊丽莎白·帕金斯"},{"id":"1049757","name":"罗伯特·约翰·伯克"},{"id":"1036323","name":"迈克尔·安格拉诺"},{"id":"1035639","name":"史蒂夫·茨恩"},{"id":"1040624","name":"D·B·斯威尼"},{"id":"search","name":"Dick Hagerman"},{"id":"search","name":"Allison Siko"},{"id":"search","name":"Remy Brommer"},{"id":"search","name":"Grace Ameter"},{"id":"search","name":"Tyanna Rolley"},{"id":"search","name":"Leslie Lyles"},{"id":"1096212","name":"哈莉·赫里什"},{"id":"search","name":"Kimberly Kish"},{"id":"search","name":"Megan Pillar"}],"countries":["美国"],"directors":[{"id":"1041672","name":"杰西卡·沙泽尔"}],"douban_site":"","duration":"92","episodes":"","genres":["剧情"],"imdb":"tt0378793","languages":["英语"],"poster":"https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p802405794.jpg","price":59.3,"pubdate":"[\"2005-05-01(美国)\"]","rating":{"average":"7.7","rating_people":"16112","stars":["20.5","48.5","28.5","2.2","0.4"]},"season_count":"","site":"","summary":"一个派对过后，少女Melinda（克里斯汀·斯图尔特KristenStewart饰）开始变得沉默寡言。新学期开始，她认识了新同学Heather（AllisonSiko饰），尽管她并不喜欢Heather，但她却只能和Heather一起。她原先的那帮好朋友们都认为她在派对上的报警是对他们的一种背叛而疏远她，尤其是她原来最好的朋友Rachel（HalleeHirsh饰）也不再和她有来往，整天和她的新男友Andy（EricLively饰)混在一起。语文课上，老师用她蹩脚的英文念她们的名字；生物课上，她和Dave（迈克尔·安格拉诺MichaelAngarano饰）分在一组；美术课上，老师让她好好学画一棵树；历史课上，老师是个专横的民族主义者......她的世界因为回忆和现实而变得压抑不堪，她开始尝试画一些奇怪的东西。她终于下定决心把事情...","title":"不再沉默 Speak","writers":[{"id":"1028640","name":"Laurie Halse Anderson"},{"id":"1041672","name":"杰西卡·沙泽尔"},{"id":"1185581","name":"Annie Young Frisbie"}],"year":"2004"}
1958275	女巨人复仇记 Attack of the 50 Foot Woman	44.7	5.5	{"_id":"1958275","aka":["绝地50尺女巨人","五十尺高女巨人复仇记"],"casts":[{"id":"1032469","name":"艾莉森·海耶斯"},{"id":"1093161","name":"William Hudson"}],"countries":["美国"],"directors":[{"id":"1050518","name":"纳森·朱兰"}],"douban_site":"","duration":"65","episodes":"","genres":["科幻"],"imdb":"tt0051380","languages":["英语"],"poster":"https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1247126273.webp","price":44.7,"pubdate":"[\"1958-05-19\"]","rating":{"average":"5.5","rating_people":"120","stars":["3.9","17.1","39.5","28.9","10.5"]},"season_count":"","site":"","summary":"Afteranencounterwithaliens,awealthywomengrowsto,surprisesurprise,50feettall.Withhernewfoundsizeshedecidestogetrevengeonherhusbandandothersthatannoyedher.","title":"女巨人复仇记 Attack of the 50 Foot Woman","writers":[{"id":"1094255","name":"Mark Hanna"}],"year":"1958"}
3931898	冰人 The Iceman	115.2	6.4	{"_id":"3931898","aka":["送冰的人"],"casts":[{"id":"1144415","name":"迈克尔·珊农"},{"id":"1017885","name":"克里斯·埃文斯"},{"id":"1012519","name":"薇诺娜·瑞德"},{"id":"1036326","name":"雷·利奥塔"},{"id":"1019001","name":"詹姆斯·弗兰科"},{"id":"1041115","name":"大卫·休默"},{"id":"1009483","name":"约翰·文堤米利亚"}],"countries":["美国"],"directors":[{"id":"1005450","name":"阿里尔·弗罗门"}],"douban_site":"","duration":"106","episodes":"","genres":["剧情","惊悚","犯罪"],"imdb":"tt1491044","languages":["英语"],"poster":"https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1476980557.jpg","price":115.2,"pubdate":"[\"2012-08-30(威尼斯电影节)\",\"2013-05-03(美国)\"]","rating":{"average":"6.4","rating_people":"3729","stars":["4.4","23.4","59.9","10.9","1.4"]},"season_count":"","site":"","summary":"职业杀手RichardKuklinski，一生杀了100多人，他经常将受害人的尸体冻成冰以掩盖死亡时间，江湖人称“冰人”，他有职业操守，不杀女人和小孩。另一方面，他是个顾家的好男人，他的家庭从不知道他的阴暗身份。生活中这个温柔绅士的好男人，深爱着他美丽的妻子和两个可爱的女儿。可秘密从来都不是个轻松的事情，直到真相大白的一天，保守秘密者注定要背着秘密艰难前行：凶残的杀手身份和对家人深沉浓烈的爱让这个“冰人”整日处在灵魂的挣扎中。","title":"冰人 The Iceman","writers":[{"id":"1210379","name":"Morgan Lander"},{"id":"1005450","name":"阿里尔·弗罗门"}],"year":"2012"}
1294651	艳窟啼痕 Kid Galahad	120.4	7.3	{"_id":"1294651","aka":["脂粉拳王","众所瞩目的女人","加拉哈特小子"],"casts":[{"id":"1002703","name":"贝蒂·戴维斯"},{"id":"1036586","name":"爱德华·罗宾逊"},{"id":"1047982","name":"亨弗莱·鲍嘉"},{"id":"1070749","name":"简·布赖恩"},{"id":"1133794","name":"韦恩·莫瑞斯"},{"id":"1016709","name":"哈里·凯瑞"}],"countries":["美国"],"directors":[{"id":"1016700","name":"迈克尔·柯蒂斯"}],"douban_site":"","duration":"102","episodes":"","genres":["剧情","爱情","犯罪","运动"],"imdb":"tt0029080","languages":["英语"],"poster":"https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2186741690.webp","price":120.4,"pubdate":"[\"1937-05-29\"]","rating":{"average":"7.3","rating_people":"73","stars":["10.6","44.7","44.7","0.0","0.0"]},"season_count":"","site":"","summary":"WhenabellhopknocksoutfighterChuckMcGraw,promoterNickDonatirealizeshe'sapotentialchamp.\"KidGalahad\"justifiesNick'sconfidence,butNick'smistressFlufffallsforhim;inturn,theKidfallsforNick'syoungsister.NowoverprotectivebrotherNickturnsagainsthisnewfighter,leadingtoanear-disastroustitlefightandamurderousconfrontation.","title":"艳窟啼痕 Kid Galahad","writers":[{"id":"1007599","name":"Francis Wallace"},{"id":"1048536","name":"塞腾·艾·米勒"}],"year":"1937"}
20386979	救生员 The Lifeguard	138.1	6.1	{"_id":"20386979","aka":[""],"casts":[{"id":"1031240","name":"克里斯汀·贝尔"},{"id":"1022628","name":"马丁·斯塔尔"},{"id":"1022716","name":"麦米·古默"},{"id":"1261919","name":"大卫·兰伯特"},{"id":"1027933","name":"约翰·芬"},{"id":"1049630","name":"埃米·马迪根"},{"id":"1014113","name":"约书亚·哈尔托"}],"countries":["美国"],"directors":[{"id":"1332656","name":"Liz W. Garcia"}],"douban_site":"","duration":"98","episodes":"","genres":["剧情","爱情"],"imdb":"tt2265534","languages":["英语"],"poster":"https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2016503349.webp","price":138.1,"pubdate":"[\"2013-08-30(美国)\",\"2013-01-19(圣丹斯电影节)\"]","rating":{"average":"6.1","rating_people":"1050","stars":["4.8","20.0","52.9","18.8","3.5"]},"season_count":"","site":"","summary":"处在30岁边缘的女孩莲儿本来在纽约过着近乎完美的生活，但当她的工作灵感和爱情生活突然双双枯竭后，她决定搬回童年成长的地方。她和父母重新住在同一屋檐下，跟失去联系的闺密重拾友谊，当上了别墅游泳池的一名救生员，然而看似怀旧的平淡生活因为一段禁恋而再起波澜...","title":"救生员 The Lifeguard","writers":[{"id":"1332656","name":"Liz W. Garcia"}],"year":"2013"}
1429059	雕刻时光 Tempo di viaggio	121.0	8.1	{"_id":"1429059","aka":["镜中时光","旅行时光","Voyage in Time"],"casts":[{"id":"1032838","name":"托尼诺·格拉"},{"id":"1027778","name":"安德烈·塔可夫斯基"}],"countries":["意大利"],"directors":[{"id":"1032838","name":"托尼诺·格拉"},{"id":"1027778","name":"安德烈·塔可夫斯基"}],"douban_site":"","duration":"62","episodes":"","genres":["纪录片"],"imdb":"tt0176227","languages":["意大利语","俄语"],"poster":"https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2215637817.jpg","price":121.0,"pubdate":"[\"1983\"]","rating":{"average":"8.1","rating_people":"695","stars":["31.0","44.2","23.7","0.8","0.2"]},"season_count":"","site":"","summary":"意大利国宝级编剧托尼诺·乔艾拉(ToninoGuerra)，迄今为止，乔艾拉共创作了超过90个剧本，其中包括影迷耳熟能详的大师作品，他与安哲罗普洛斯共同合作了6部作品，如《永恒的一天》、《尤里西斯的凝视》、《雾中风景》、《鹳鸟踟蹰》等，与安东尼奥尼合作过9部作品，如《红色沙漠》、《奇遇》、《放大》、《云上的日子》等，这份沉甸甸的合作者名单上还包括费里尼、德西卡、塔可夫斯基、托纳托雷等。\n在与塔可夫斯基合作完成《乡愁》之后，共同拍摄了这部反映塔可夫斯基电影创作历程与观念的记录片，与其著作同名并互为补充，这就是《雕刻时光》。","title":"雕刻时光 Tempo di viaggio","writers":[{"id":"1027778","name":"安德烈·塔可夫斯基"},{"id":"1032838","name":"托尼诺·格拉"}],"year":"1983"}
10746436	秘鲁大冒险 Las aventuras de Tadeo Jones	66.6	6.5	{"_id":"10746436","aka":["泰德，失落的探险","Tad, the Lost Explorer"],"casts":[{"id":"1322372","name":"凯瑞·莎勒"},{"id":"1094753","name":"菲奥娜·格拉斯科特"},{"id":"1316929","name":"亚当·詹姆斯"},{"id":"1322373","name":"路易斯·麦克劳德"}],"countries":["西班牙"],"directors":[{"id":"1309462","name":"安立奎·高德"}],"douban_site":"","duration":"92","episodes":"","genres":["动画","冒险"],"imdb":"tt1764625","languages":["英语","西班牙语"],"poster":"https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1689945374.jpg","price":66.6,"pubdate":"[\"2012-09-14(中国大陆)\",\"2012-08-31(西班牙)\"]","rating":{"average":"6.5","rating_people":"3223","stars":["6.0","25.8","55.3","11.3","1.7"]},"season_count":"","site":"www.tadeojones.com","summary":"泰德（凯瑞·莎勒KerryShale配音）是一名芝加哥的普通建筑工人，但却从小怀揣着成为一名考古学家的梦想，因此常常在工作中神游万里而被频频解雇。就在第七次被解雇之后，泰德去看望他的考古学朋友亨伯特教授，然而此时教授刚刚受邀去印加古城探索一个重要发现，却恰巧因生病不能前往。阴差阳错之下，泰德被当成亨伯特教授远赴秘鲁，与年轻火辣的考古学工作者萨拉（菲奥娜·格拉斯科特FionaGlascott配音）一道，在壮美神秘的热带沙漠和丛林里，携手寻找传说中的印加黄金城。一路上和秘鲁导游弗雷迪、小土狗杰夫、鹦鹉贝尔佐尼甚至一只守卫黄金城的神秘木乃伊一起，开启了一段离奇刺激的探险之旅……\n该片主角泰德的人物形象主要基于《夺宝奇兵》印第安纳·琼斯的故事。","title":"秘鲁大冒险 Las aventuras de Tadeo Jones","writers":[{"id":"1029945","name":"薇洛妮卡·费尔南德兹"},{"id":"1322368","name":"乔迪·加苏尔"},{"id":"1322369","name":"尼尔·朗道"},{"id":"1322370","name":"哈维尔·洛佩兹·巴雷拉"},{"id":"1322371","name":"戈尔卡·马加隆"},{"id":"1051474","name":"伊格纳西·德尔·莫拉尔"}],"year":"2012"}
1416877	其实在天堂 Så som i himmelen	58.0	8.1	{"_id":"1416877","aka":["就像在天堂(台)","像在天堂一样","生命的饮歌","宛如天堂","As It Is in Heaven","As in Heaven"],"casts":[{"id":"1041155","name":"迈克尔·恩奎斯特"},{"id":"1037016","name":"弗里达·霍尔格伦"},{"id":"1160371","name":"海伦·修荷姆 "},{"id":"1108900","name":"伦纳特·杰凯尔"},{"id":"1369925","name":"英格拉·奥尔森"},{"id":"1081665","name":"尼克拉斯·福尔克"},{"id":"1136642","name":"皮尔·姆贝格"},{"id":"1369929","name":"伊娃·卢夫"},{"id":"1369930","name":"安德烈·舍贝里"},{"id":"1140713","name":"米卡尔·拉姆"},{"id":"1103648","name":"芭布萝·寇勒贝"},{"id":"1057612","name":"阿克塞拉·阿克塞尔"},{"id":"1134629","name":"拉塞·彼得森"},{"id":"1129454","name":"乌拉-布里特·诺曼-奥尔森"},{"id":"1070665","name":"米尔卡·克里森"},{"id":"1153232","name":"克里斯蒂娜·托维斯"}],"countries":["瑞典"],"directors":[{"id":"1018674","name":"凯·波拉克"}],"douban_site":"","duration":"132","episodes":"","genres":["剧情","爱情","音乐"],"imdb":"tt0382330","languages":["瑞典语","英语","意大利语"],"poster":"https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2176085996.webp","price":58.0,"pubdate":"[\"2004-09-03(瑞典)\"]","rating":{"average":"8.1","rating_people":"1302","stars":["29.8","48.8","19.1","2.0","0.2"]},"season_count":"","site":"","summary":"丹尼尔（迈克尔·恩奎斯特MichaelNyqvist饰）是一名指挥家，专业技能出色的他在全世界范围内享有着极高的声誉，随着时间的流逝，他的身体渐渐的开始无法支撑他对音乐的热情，一次突然来袭的心脏病迫使他永远的告别了舞台。为了养病，丹尼尔回到了久违的家乡，在那里，他成为了教堂唱诗班的指挥。\n工作上的停顿让丹尼尔十分沮丧，但在风景如画的家乡里，他找到了新的人生意义。同时，对于村民们来说，丹尼尔的到来和他所带来的对于音乐的热情和执着，也让这个平静的小镇熠熠生辉。\n该片于2005年提名了第77届奥斯卡金像奖的最佳外语片，这也是瑞典影片第14次以奥斯卡提名片的身份出现在人们的眼前。","title":"其实在天堂 Så som i himmelen","writers":[{"id":"1369921","name":"安德斯·尼伯格"},{"id":"1039460","name":"奥拉·奥尔森"},{"id":"1369922","name":"卡林·波拉克"},{"id":"1018674","name":"凯·波拉克"},{"id":"1369923","name":"玛格丽塔·波拉克"}],"year":"2004"}
4307492	人与神 Des hommes et des dieux	79.8	7.8	{"_id":"4307492","aka":["人神之间(台)","神与人","Of Gods and Men"],"casts":[{"id":"1025263","name":"朗贝尔·维尔森"},{"id":"1035664","name":"迈克尔·朗斯代尔"},{"id":"1037511","name":"萨巴纳·奥扎尼"},{"id":"1275015","name":"奥利维尔·雷堡汀"},{"id":"1080937","name":"雅克·赫林"},{"id":"1108398","name":"菲利普·劳登巴赫"},{"id":"1313223","name":"洛伊克·比雄"},{"id":"1313224","name":"泽维尔·玛利"},{"id":"1313225","name":"让-玛丽·弗林"}],"countries":["法国"],"directors":[{"id":"1032574","name":"夏维尔·毕沃斯"}],"douban_site":"","duration":"122","episodes":"","genres":["剧情"],"imdb":"tt1588337","languages":["阿拉伯语","法语"],"poster":"https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p695536109.jpg","price":79.8,"pubdate":"[\"2010-09-08(法国)\"]","rating":{"average":"7.8","rating_people":"1947","stars":["21.9","49.2","26.0","2.3","0.5"]},"season_count":"","site":"","summary":"上世纪90年代，一个北非村庄里，八名法国西多会修士严守着基督教的信条，在修道院唱诗、礼拜、救死扶伤，与当地穆斯林村民和谐相处。然而，一次恐怖主义分子的袭击，打破了这份宁静。工地上，外籍工人惨遭屠戮，西多会开始遭到村民的怀疑和怨恨。此时，政府军决定对修道院加强护卫，然而以克里斯汀（朗贝尔?维尔森LambertWilson饰）为首的修士们最终拒绝了军队的要求。在圣诞节前夜里，一群原教旨主义者深夜来访，宣称对这场屠杀事件负责。在教堂门口，基督教修士与伊斯兰教门徒进行了教义上的短兵相接。修士们用勇气和教义捍卫了尊严，全身而退。然而，政府军随后杀到，不仅活捉了恐怖分子，而且用卑劣的死刑处死了头目。他们怀疑修士与恐怖分子私通，于是把矛头对准了这座教堂……\n本片获得第63届戛纳电影节评审团大奖。","title":"人与神 Des hommes et des dieux","writers":[{"id":"1032574","name":"夏维尔·毕沃斯"},{"id":"1313222","name":"艾蒂安·科马尔"}],"year":"2010"}
1302597	三十九级台阶 The Thirty Nine Steps	53.5	7.8	{"_id":"1302597","aka":["39级台阶","The 39 Steps"],"casts":[{"id":"1019155","name":"罗伯特·鲍威尔"},{"id":"1025251","name":"大卫·沃纳"},{"id":"1131085","name":"埃里克·波特"},{"id":"1080746","name":"Karen Dotrice"},{"id":"1123075","name":"约翰·米尔斯"}],"countries":["英国"],"directors":[{"id":"1001067","name":"唐·夏普"}],"douban_site":"","duration":"102","episodes":"","genres":["悬疑","惊悚","犯罪"],"imdb":"tt0078389","languages":["英语"],"poster":"https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2250521894.jpg","price":53.5,"pubdate":"[\"1978-11\"]","rating":{"average":"7.8","rating_people":"1302","stars":["20.3","50.6","26.4","2.6","0.1"]},"season_count":"","site":"","summary":"故事发生在世界大战爆发前夕，英国人理查德（罗伯特·鲍威尔RobertPowell饰）是一名工程师，一次偶然中，他获得了前英国特工人员留下的密码，正义感极强的他决定揭穿德国间谍一手策划的刺杀阴谋，因此而遭到了德国间谍机构的猛烈追杀。\n就这样，理查德踏上了逃亡的旅途，途中，他结识了议员的女儿帕梅拉（KarenDotrice饰），帕梅拉为身陷险境的理查德提供了保护和帮助，在此过程中，彼此吸引的两人渐渐走到了一起。在帕梅拉的帮助下，理查德最终同警方和反间谍机构搭上了线，并在紧要关头破译了手中的密码。他来到了伦敦大钟的机房内，在那里找到了控制恐怖炸弹的开关，拯救了成千上万人的性命。","title":"三十九级台阶 The Thirty Nine Steps","writers":[{"id":"search","name":"Michael Robson"}],"year":"1978"}
1867800	灵与肉 Flesh and the Devil	139.3	7.9	{"_id":"1867800","aka":["肉体与魔鬼"],"casts":[{"id":"1049698","name":"葛丽泰·嘉宝"},{"id":"1013734","name":"约翰·吉尔伯特"},{"id":"1096493","name":"拉尔斯·汉森"}],"countries":["美国"],"directors":[{"id":"1048337","name":"克拉伦斯·布朗"}],"douban_site":"","duration":"112","episodes":"","genres":["剧情","爱情"],"imdb":"tt0016884","languages":["英语"],"poster":"https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p2233924956.jpg","price":139.3,"pubdate":"[\"1926-12-25\"]","rating":{"average":"7.9","rating_people":"273","stars":["21.6","51.5","24.7","2.1","0.0"]},"season_count":"","site":"","summary":"葛丽泰·嘉宝经典默片之一，而男主角约翰·吉尔伯特在当时也是响当当，是当时公认的好莱坞最受崇拜的风流倜傥小生。片中两人表演精彩，完美地演绎了一段微妙的男女关系，成为好莱坞有史以来最为瞩目的罗曼史。\n她是一个充满诱惑的美女，一个荡妇的化身，她因戏弄诚实的男子而身败名裂……","title":"灵与肉 Flesh and the Devil","writers":[{"id":"1048714","name":"本杰明·格雷泽"}],"year":"1926"}
1294471	真爱赤子情 Digging to China	48.8	8.1	{"_id":"1294471","aka":[""],"casts":[{"id":"1035652","name":"埃文·蕾切尔·伍德"},{"id":"1009260","name":"凯文·贝肯"},{"id":"1009322","name":"玛丽·斯图尔特·马斯特森"}],"countries":["美国"],"directors":[{"id":"1025207","name":"蒂莫西·赫顿"}],"douban_site":"","duration":"103","episodes":"","genres":["剧情"],"imdb":"tt0118980","languages":["英语"],"poster":"https://img3.doubanio.com/lpic/s24954640.jpg","price":48.8,"pubdate":"[\"1997-07(Giffoni电影节)\",\"1998-09-11(美国)\"]","rating":{"average":"8.1","rating_people":"77","stars":["28.6","51.8","17.9","1.8","0.0"]},"season_count":"","site":"","summary":"10-year-oldHarrietdreamsofleavingherhome,whereshedoesn'tfeelshe'sneededbyhermotherandsisterGwen.Whenhermotherdiesinacaraccident,shereallystartstomakeplansforleavingandshefinallydoessotogetherwithherchildlike(mentallyill)friendRicky.","title":"真爱赤子情 Digging to China","writers":[{"id":"search","name":"Karen Janszen"}],"year":"1997"}
20254363	求爱双城记 2 States	105.3	7.2	{"_id":"20254363","aka":["双城之恋"],"casts":[{"id":"1010856","name":"阿琼·卡普尔"},{"id":"1324899","name":"阿莉雅·布哈特"},{"id":"1005121","name":"阿莫瑞塔·金格"},{"id":"1142085","name":"洛尼特·罗伊"},{"id":"search","name":"Revathy"},{"id":"search","name":"Shiv Kumar Subramaniam"}],"countries":["印度 Indian"],"directors":[{"id":"search","name":"Abhishek Verman"}],"douban_site":"","duration":"149","episodes":"","genres":["剧情","爱情"],"imdb":"tt2372678","languages":["印地语  Hindi"],"poster":"https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2171322272.jpg","price":105.3,"pubdate":"[\"2014-04-18(印度)\"]","rating":{"average":"7.2","rating_people":"142","stars":["11.5","42.3","41.3","1.9","2.9"]},"season_count":"","site":"","summary":"该片改编自2009年奇坦·巴哈特同名小说，讲述一个旁遮普小伙子克里斯与一位泰米尔婆罗门女孩阿娜娅从相恋到坎坷步入婚姻殿堂的故事。当一个精明的男人遇上一个聪明的女人，是双剑合璧还是明抢暗夺？当蛮横无理的婆婆遇上自以为是的老妈，是不共戴天还是你死我活？当爱情遇上未来，婚姻遇上帮派，当他们不得不面对分离、背叛、利用、文化分歧、不正常的家庭、歇斯底里的亲友、勾心斗角的环境……\n作品创作灵感源于作者和妻子的真实经历：两个来自印度不同阶层、不同文化背景的两个年轻人，深深相爱且准备结婚。当然，他们的父母并不同意。为了能把他们的爱情转化为婚姻，他们需要在长辈面前进行一场艰苦的战役。叛逆和斗争都是简单易行的，但是要成功就难了。他们能做到吗？他们是克服了重重阻挠，还是为了不得已的苦衷而半途放弃？\n近些年，奇坦·巴哈特的作品不断被改编成电影搬上银幕，如《热线你我他》《三个...","title":"求爱双城记 2 States","writers":[{"id":"search","name":"Chetan Bhagat"}],"year":"2014"}
1300055	全金属外壳 Full Metal Jacket	67.4	8.5	{"_id":"1300055","aka":["金甲部队(台)","烈血焚城(港)","金甲战士"],"casts":[{"id":"1031806","name":"亚当·鲍德温"},{"id":"1002720","name":"马修·莫迪恩"},{"id":"1010546","name":"文森特·多诺费奥"},{"id":"1055710","name":"李·厄米"},{"id":"search","name":"Kevyn Major Howard"}],"countries":["英国","美国"],"directors":[{"id":"1054533","name":"斯坦利·库布里克"}],"douban_site":"","duration":"116","episodes":"","genres":["剧情","战争"],"imdb":"tt0093058","languages":["英语","越南语"],"poster":"https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2204920889.jpg","price":67.4,"pubdate":"[\"1987-06-17\"]","rating":{"average":"8.5","rating_people":"53108","stars":["38.8","46.8","13.2","0.9","0.2"]},"season_count":"","site":"","summary":"越战期间，美军大量征兵。大批年轻人应征入伍，在新兵营接受“残忍”的训练。“傻瓜”比尔运动神经不发达，常常犯错而连累所有人一起受罚。“小丑”（马修?莫迪恩MatthewModine饰）奉命帮助比尔，但比尔还是老犯错误，连累其他人。大家忍无可忍下打了他一顿，比尔从此变得精神恍惚，在新兵营毕业前夕枪杀教官后吞枪自杀。\n“小丑”随后分到了军队新闻组。他在采访中看到了当时的同伴们都已经变得麻木、残忍。一次，“小丑”随“牛仔”执行任务时，遭到越共狙击手伏击，“牛仔”亦不幸中弹身亡。众人经过一番搜索，击伤了狙击手。“小丑”发现狙击手竟是一个年轻少女。有人提议留下她挣扎而死，“小丑”在少女“杀了我”的哀求声中，扣下了扳机。","title":"全金属外壳 Full Metal Jacket","writers":[{"id":"1037349","name":"Gustav Hasford"},{"id":"search","name":"Michael Herr"},{"id":"1054533","name":"斯坦利·库布里克"}],"year":"1987"}
2997817	街头霸王香蕉大电影 Bananaz	101.2	8.9	{"_id":"2997817","aka":[""],"casts":[{"id":"search","name":"Damon Albarn"},{"id":"search","name":"Jamie Hewlett"},{"id":"search","name":"De La Soul"}],"countries":["英国"],"directors":[{"id":"search","name":"Ceri Levy"}],"douban_site":"","duration":"UK: 92","episodes":"","genres":["纪录片","音乐"],"imdb":"tt1168773","languages":["英语"],"poster":"https://img1.doubanio.com/lpic/s3195958.jpg","price":101.2,"pubdate":"[\"2008-02-09\"]","rating":{"average":"8.9","rating_people":"167","stars":["56.6","31.9","10.6","0.0","0.9"]},"season_count":"","site":"","summary":"ThedocumentaryfilmaboutthevirtualbandGorillaz,createdbyDamonAlbarnandJamieHewlett,willpremiereattheBerlinFilmFestivalonWednesday(February13).\n'Bananaz'wasmadebyfilmmakerCeriLevy,whodocumentedtheprocessoftheband'screationandcareerfrom2000to2006.\nThefilmincludesfootageofthefirstGorillaz[/a]drawings,aswellasbehind-the-scenes...","title":"街头霸王香蕉大电影 Bananaz","writers":[],"year":"2008"}
